3.600000,3.100000,126.216626
4.400000,3.800000,231.120688
3.300000,3.600000,123.162998
4.000000,1.900000,95.504417
2.600000,4.900000,104.062115
3.700000,2.500000,107.521009
4.600000,3.900000,259.256792
4.800000,0.700000,50.667606
1.600000,1.900000,15.280707
2.100000,4.500000,62.344906
0.900000,3.100000,7.888539
1.300000,2.700000,14.335087
3.900000,3.800000,181.577772
1.600000,4.000000,32.169909
2.800000,4.600000,113.298397
3.400000,3.900000,141.635563
4.800000,0.800000,57.905836
2.000000,1.300000,16.336282
2.700000,1.400000,32.063095
1.600000,1.400000,11.259468
2.700000,3.300000,75.577294
4.300000,0.600000,34.852829
1.300000,1.300000,6.902079
4.900000,4.800000,362.062270
3.000000,3.700000,104.615035
2.900000,0.900000,23.778715
2.700000,4.200000,96.189284
3.600000,2.600000,105.859106
0.900000,4.900000,12.468981
0.500000,2.200000,1.727876
1.600000,4.900000,39.408138
3.800000,0.800000,36.291678
3.300000,4.100000,140.268970
0.200000,4.100000,0.515221
3.000000,3.100000,87.650435
4.400000,3.000000,182.463701
4.900000,1.500000,113.144459
1.600000,3.900000,31.365661
0.200000,2.000000,0.251327
1.200000,0.200000,0.904779
4.700000,4.900000,340.049130
3.500000,2.800000,107.756628
0.300000,4.800000,1.357168
2.200000,2.600000,39.533802
2.700000,1.200000,27.482653
3.800000,1.200000,54.437518
2.100000,1.700000,23.552520
0.800000,1.500000,3.015929
2.800000,2.600000,64.038225
1.700000,4.200000,38.132652
0.600000,2.200000,2.488141
2.200000,4.500000,68.423888
1.400000,1.600000,9.852035
1.700000,0.800000,7.263362
2.900000,1.800000,47.557430
4.400000,3.600000,218.956442
4.300000,4.100000,238.160997
0.600000,4.600000,5.202477
3.200000,4.600000,147.981580
2.900000,3.300000,87.188621
1.600000,1.200000,9.650973
4.900000,1.500000,113.144459
0.200000,3.100000,0.389557
2.000000,1.500000,18.849556
4.000000,0.200000,10.053096
0.200000,2.100000,0.263894
2.300000,2.800000,46.533270
3.500000,3.800000,146.241138
2.400000,0.500000,9.047787
3.100000,1.600000,48.305129
2.200000,0.700000,10.643716
2.700000,1.500000,34.353316
1.200000,4.900000,22.167078
1.600000,3.500000,28.148670
1.500000,3.600000,25.446900
1.300000,1.000000,5.309292
4.100000,3.100000,163.711535
4.900000,2.100000,158.402243
3.400000,3.600000,130.740520
0.700000,3.700000,5.695707
2.100000,2.500000,34.636059
3.800000,1.300000,58.973977
2.800000,0.300000,7.389026
4.600000,2.900000,192.780692
0.700000,4.800000,7.389026
4.500000,2.200000,139.957953
1.800000,3.100000,31.554157
4.200000,1.300000,72.043003
4.500000,4.800000,305.362806
1.400000,2.400000,14.778052
3.400000,3.500000,127.108839
2.100000,3.900000,54.032252
1.900000,3.400000,38.559908
2.200000,1.100000,16.725839
1.500000,0.700000,4.948008
3.100000,1.100000,33.209776
4.200000,4.200000,232.754317
4.300000,1.200000,69.705658
0.700000,0.400000,0.615752
0.300000,3.600000,1.017876
4.600000,0.500000,33.238050
3.600000,4.400000,179.146179
2.400000,4.600000,83.239639
2.400000,0.900000,16.286016
3.300000,2.700000,92.372249
1.500000,1.600000,11.309734
2.300000,1.500000,24.928538
3.400000,0.500000,18.158406
0.900000,3.000000,7.634070
4.900000,4.500000,339.433378
4.800000,3.200000,231.623343
1.600000,2.200000,17.693450
2.900000,4.300000,113.609415
2.600000,3.200000,67.958932
4.300000,1.500000,87.132072
0.800000,0.200000,0.402124
3.100000,0.600000,18.114423
0.900000,3.000000,7.634070
4.100000,2.500000,132.025431
4.400000,0.200000,12.164247
0.200000,2.700000,0.339292
0.600000,4.600000,5.202477
1.500000,1.200000,8.482300
2.600000,1.700000,36.103183
2.800000,3.000000,73.890259
2.900000,2.700000,71.336144
3.500000,4.900000,188.574099
1.300000,3.400000,18.051591
1.100000,4.300000,16.345707
3.300000,1.500000,51.317916
3.900000,3.200000,152.907598
2.400000,3.600000,65.144065
3.700000,2.800000,120.423530
1.900000,2.600000,29.486989
4.000000,1.800000,90.477868
3.000000,0.200000,5.654867
1.400000,1.000000,6.157522
3.800000,0.500000,22.682299
1.100000,1.200000,4.561593
3.300000,4.500000,153.953748
4.600000,2.300000,152.895031
1.600000,0.700000,5.629734
1.700000,0.900000,8.171282
0.400000,0.900000,0.452389
0.200000,0.800000,0.100531
3.900000,4.700000,224.583034
3.300000,1.500000,51.317916
1.400000,3.900000,24.014334
4.700000,1.000000,69.397782
0.800000,2.300000,4.624424
2.800000,0.400000,9.852035
4.600000,3.400000,226.018742
0.800000,2.300000,4.624424
2.100000,3.300000,45.719598
2.200000,4.300000,65.382826
4.900000,0.600000,45.257784
2.400000,4.600000,83.239639
0.300000,4.200000,1.187522
3.500000,0.700000,26.939157
1.500000,3.000000,21.205750
3.800000,2.800000,127.020874
0.300000,3.100000,0.876504
3.600000,4.000000,162.860163
1.300000,0.600000,3.185575
2.800000,2.700000,66.501233
4.300000,3.100000,180.072949
2.700000,1.300000,29.772874
3.800000,2.200000,99.802115
3.800000,4.600000,208.677150
3.300000,4.400000,150.532554
0.900000,3.300000,8.397477
3.100000,1.300000,39.247917
0.400000,0.200000,0.100531
0.400000,2.200000,1.105841
4.900000,1.500000,113.144459
0.600000,2.500000,2.827433
1.600000,3.500000,28.148670
3.500000,0.800000,30.787608
2.600000,1.900000,40.350616
3.700000,1.100000,47.309244
0.600000,1.500000,1.696460
1.300000,1.500000,7.963937
4.500000,0.600000,38.170351
2.300000,4.500000,74.785613
0.900000,0.500000,1.272345
1.600000,1.200000,9.650973
3.700000,0.700000,30.105882
3.700000,1.300000,55.910924
4.200000,4.900000,271.546703
4.200000,2.800000,155.169544
2.800000,3.700000,91.131320
0.800000,2.800000,5.629734
1.300000,0.500000,2.654646
4.100000,1.200000,63.372207
4.800000,0.400000,28.952918
1.700000,3.300000,29.961369
1.500000,1.600000,11.309734
4.700000,2.000000,138.795563
4.600000,3.100000,206.075912
1.900000,3.200000,36.291678
0.300000,0.600000,0.169646
0.700000,0.700000,1.077566
3.000000,1.800000,50.893801
4.800000,4.300000,311.243867
1.400000,0.700000,4.310265
0.400000,2.300000,1.156106
1.100000,4.300000,16.345707
0.200000,1.600000,0.201062
0.800000,1.000000,2.010619
4.800000,3.500000,253.338032
4.600000,0.900000,59.828490
3.100000,1.500000,45.286058
1.500000,4.500000,31.808626
0.400000,0.500000,0.251327
3.900000,2.800000,133.794148
2.300000,1.900000,31.576148
0.400000,0.500000,0.251327
1.400000,4.400000,27.093095
0.400000,3.200000,1.608495
0.900000,0.200000,0.508938
1.100000,3.300000,12.544379
0.800000,1.200000,2.412743
3.500000,2.400000,92.362824
2.800000,1.700000,41.871147
1.000000,1.900000,5.969026
4.300000,2.700000,156.837730
4.700000,3.300000,229.012680
4.500000,2.800000,178.128303
0.600000,1.500000,1.696460
3.400000,2.700000,98.055390
3.700000,4.600000,197.838656
1.500000,2.400000,16.964600
1.100000,1.900000,7.222522
3.000000,2.500000,70.685835
4.100000,3.200000,168.992552
4.800000,1.900000,137.526360
0.800000,2.000000,4.021239
4.700000,0.800000,55.518225
3.600000,0.300000,12.214512
2.700000,0.900000,20.611989
0.700000,1.000000,1.539380
4.100000,4.700000,248.207811
4.900000,4.100000,309.261522
4.700000,3.800000,263.711571
4.000000,3.700000,185.982285
2.200000,0.800000,12.164247
0.400000,0.800000,0.402124
3.200000,3.900000,125.462644
2.700000,1.200000,27.482653
2.400000,2.900000,52.477164
3.200000,1.800000,57.905836
3.900000,1.200000,57.340349
1.800000,0.700000,7.125132
2.900000,2.500000,66.051986
1.400000,0.700000,4.310265
1.400000,2.900000,17.856813
4.600000,0.700000,46.533270
0.200000,2.000000,0.251327
2.700000,1.300000,29.772874
1.000000,3.900000,12.252211
2.300000,0.900000,14.957123
2.200000,2.700000,41.054333
1.500000,3.500000,24.740042
3.600000,4.900000,199.503700
1.300000,3.700000,19.644379
4.500000,2.000000,127.234502
4.600000,1.500000,99.714151
4.600000,4.500000,299.142452
3.500000,2.200000,84.665922
1.800000,1.300000,13.232388
1.200000,3.800000,17.190795
4.200000,1.700000,94.210080
4.200000,2.300000,127.460697
0.800000,0.600000,1.206372
1.100000,4.300000,16.345707
4.200000,1.100000,60.959464
3.900000,2.200000,105.123973
2.000000,2.500000,31.415927
3.300000,2.500000,85.529860
2.400000,1.600000,28.952918
2.500000,4.600000,90.320789
3.100000,1.500000,45.286058
3.600000,3.200000,130.288131
0.500000,4.100000,3.220132
0.700000,1.000000,1.539380
4.400000,4.600000,279.777675
1.200000,4.500000,20.357520
3.300000,4.500000,153.953748
3.900000,1.600000,76.453799
3.200000,4.400000,141.547599
2.100000,2.100000,29.094290
3.300000,2.200000,75.266277
1.400000,4.500000,27.708847
2.500000,4.900000,96.211275
4.200000,0.400000,22.167078
3.800000,3.600000,163.312553
3.000000,2.600000,73.513268
4.000000,0.900000,45.238934
0.400000,2.000000,1.005310
2.900000,1.700000,44.915350
1.400000,1.000000,6.157522
0.200000,2.400000,0.301593
1.300000,1.900000,10.087654
2.800000,3.200000,78.816276
1.800000,3.800000,38.679289
0.400000,3.300000,1.658761
4.400000,0.200000,12.164247
3.000000,3.400000,96.132735
4.500000,2.900000,184.490029
4.700000,2.200000,152.675120
1.100000,0.800000,3.041062
0.800000,4.000000,8.042477
4.500000,1.700000,108.149327
3.100000,3.400000,102.648398
1.000000,3.000000,9.424778
0.900000,1.400000,3.562566
1.300000,4.800000,25.484600
3.200000,2.700000,86.858754
3.700000,3.200000,137.626891
2.900000,2.100000,55.483668
2.600000,4.200000,89.196099
1.400000,1.200000,7.389026
2.100000,4.700000,65.115791
1.500000,0.500000,3.534292
2.600000,4.200000,89.196099
4.300000,0.600000,34.852829
2.500000,3.900000,76.576321
1.300000,4.500000,23.891812
3.400000,1.600000,58.106898
2.300000,1.800000,29.914245
3.500000,3.500000,134.695785
3.200000,2.200000,70.773799
0.700000,0.500000,0.769690
2.100000,0.200000,2.770885
2.500000,1.000000,19.634954
0.900000,0.300000,0.763407
3.100000,2.100000,63.400481
3.200000,4.700000,151.198571
0.900000,2.700000,6.870663
4.700000,2.400000,166.554676
2.400000,4.800000,86.858754
1.700000,3.400000,30.869289
2.500000,1.000000,19.634954
1.500000,2.500000,17.671459
4.200000,1.700000,94.210080
4.200000,3.900000,216.129008
3.400000,1.200000,43.580173
0.300000,1.000000,0.282743
1.700000,1.600000,14.526724
4.600000,4.700000,312.437673
1.400000,2.700000,16.625308
3.400000,1.500000,54.475217
3.800000,4.300000,195.067771
3.200000,4.700000,151.198571
1.800000,3.600000,36.643537
0.900000,4.600000,11.705574
2.800000,1.400000,34.482121
1.400000,4.200000,25.861591
2.000000,3.000000,37.699112
2.200000,1.000000,15.205308
2.400000,4.700000,85.049196
1.000000,4.300000,13.508848
3.700000,3.400000,146.228572
0.400000,3.100000,1.558230
3.400000,4.400000,159.793969
4.000000,0.700000,35.185838
3.200000,1.900000,61.122827
1.600000,4.000000,32.169909
3.200000,3.000000,96.509726
3.100000,4.500000,135.858174
1.200000,4.200000,19.000352
2.800000,1.500000,36.945130
0.500000,0.500000,0.392699
4.200000,1.400000,77.584772
4.000000,2.100000,105.557513
0.900000,2.800000,7.125132
4.200000,0.400000,22.167078
1.600000,3.600000,28.952918
2.100000,0.600000,8.312654
2.700000,2.900000,66.416410
2.500000,3.800000,74.612826
0.800000,2.400000,4.825486
3.500000,4.000000,153.938040
4.600000,2.100000,139.599811
2.400000,3.200000,57.905836
2.600000,0.700000,14.866016
3.100000,1.500000,45.286058
1.500000,0.500000,3.534292
2.900000,2.600000,68.694065
2.500000,3.900000,76.576321
1.600000,4.900000,39.408138
2.200000,1.800000,27.369555
2.000000,2.500000,31.415927
0.800000,3.800000,7.640353
0.800000,2.600000,5.227610
0.900000,4.300000,10.942167
1.600000,3.400000,27.344422
4.100000,2.800000,147.868483
3.700000,2.500000,107.521009
3.300000,3.000000,102.635832
3.000000,0.600000,16.964600
3.400000,2.000000,72.633622
4.700000,0.400000,27.759113
4.700000,1.200000,83.277338
4.900000,3.900000,294.175594
4.600000,0.300000,19.942830
1.900000,4.800000,54.437518
2.500000,3.400000,66.758844
0.400000,4.600000,2.312212
3.000000,1.600000,45.238934
4.300000,0.800000,46.470439
0.200000,1.700000,0.213628
4.400000,2.500000,152.053084
2.800000,4.400000,108.372380
2.800000,2.500000,61.575216
3.500000,1.300000,50.029863
3.200000,2.600000,83.641763
1.200000,3.800000,17.190795
3.700000,3.700000,159.131093
3.500000,1.600000,61.575216
1.700000,4.300000,39.040572
4.300000,4.500000,261.396217
3.900000,4.300000,205.469584
3.400000,3.000000,108.950433
4.900000,3.100000,233.831883
1.600000,1.600000,12.867964
1.400000,3.600000,22.167078
1.300000,1.800000,9.556725
3.100000,1.800000,54.343270
2.300000,1.600000,26.590440
0.300000,0.400000,0.113097
0.800000,4.500000,9.047787
3.100000,2.300000,69.438622
4.900000,4.900000,369.605234
3.500000,1.200000,46.181412
2.900000,1.600000,42.273271
3.500000,2.800000,107.756628
2.600000,3.400000,72.206366
4.600000,1.900000,126.304591
4.600000,1.000000,66.476101
3.200000,4.300000,138.330608
2.300000,0.500000,8.309513
4.600000,1.200000,79.771321
1.800000,2.600000,26.464777
0.600000,3.300000,3.732212
3.800000,1.700000,77.119816
1.000000,2.600000,8.168141
0.300000,0.300000,0.084823
0.800000,4.400000,8.846725
4.900000,4.900000,369.605234
4.900000,3.600000,271.546703
1.300000,3.200000,16.989733
0.800000,3.300000,6.635044
4.100000,1.400000,73.934242
1.400000,2.400000,14.778052
4.600000,4.600000,305.790063
4.500000,4.300000,273.554180
3.900000,3.400000,162.464322
3.000000,3.400000,96.132735
3.100000,4.900000,147.934456
1.800000,4.800000,48.858049
3.100000,2.300000,69.438622
2.200000,4.400000,66.903357
1.400000,2.100000,12.930795
0.300000,2.000000,0.565487
3.800000,2.900000,131.557334
1.100000,3.800000,14.445043
4.400000,4.900000,298.024045
0.200000,3.600000,0.452389
2.700000,2.500000,57.255526
3.100000,3.600000,108.686539
3.800000,0.500000,22.682299
3.800000,3.200000,145.166713
0.300000,2.200000,0.622035
4.300000,4.000000,232.352193
4.600000,4.400000,292.494842
1.200000,2.300000,10.404955
1.800000,1.000000,10.178760
4.700000,1.300000,90.217116
2.000000,3.900000,49.008845
1.200000,0.700000,3.166725
2.400000,3.600000,65.144065
4.300000,4.100000,238.160997
1.300000,4.100000,21.768095
1.300000,3.700000,19.644379
4.500000,3.000000,190.851754
3.100000,3.000000,90.572116
3.400000,4.900000,177.952374
2.800000,0.900000,22.167078
3.400000,2.100000,76.265303
1.100000,4.800000,18.246370
1.100000,2.700000,10.263583
4.100000,1.100000,58.091190
3.200000,3.700000,119.028662
4.500000,0.900000,57.255526
3.300000,0.500000,17.105972
3.800000,0.900000,40.828138
4.800000,4.700000,340.196785
3.600000,1.200000,48.858049
2.700000,3.100000,70.996852
2.800000,4.200000,103.446363
3.800000,1.700000,77.119816
2.700000,4.100000,93.899063
1.600000,0.900000,7.238229
4.300000,2.000000,116.176096
2.900000,3.400000,89.830700
1.700000,3.200000,29.053449
3.700000,4.900000,210.741177
0.200000,0.500000,0.062832
4.300000,3.600000,209.116973
2.200000,1.700000,25.849024
1.400000,4.300000,26.477343
3.500000,2.300000,88.514373
4.300000,0.900000,52.279243
2.000000,2.000000,25.132741
1.400000,1.200000,7.389026
3.200000,0.700000,22.518936
2.200000,0.600000,9.123185
0.700000,4.200000,6.465398
4.300000,4.500000,261.396217
4.700000,2.500000,173.494454
2.500000,4.000000,78.539816
4.600000,1.800000,119.656981
4.100000,4.100000,216.521707
4.500000,4.000000,254.469005
3.000000,0.300000,8.482300
0.900000,4.600000,11.705574
0.800000,4.000000,8.042477
0.300000,1.600000,0.452389
0.400000,3.200000,1.608495
1.100000,1.400000,5.321858
2.000000,0.800000,10.053096
3.300000,2.400000,82.108666
2.800000,3.400000,83.742294
1.100000,0.500000,1.900664
2.300000,3.800000,63.152296
3.900000,3.900000,186.356135
4.200000,2.100000,116.377158
4.000000,2.900000,145.769899
1.700000,0.700000,6.355442
1.000000,1.100000,3.455752
1.700000,1.600000,14.526724
4.200000,4.200000,232.754317
2.000000,4.300000,54.035394
3.700000,2.100000,90.317647
0.300000,4.900000,1.385442
1.700000,1.300000,11.802964
2.400000,4.000000,72.382295
4.300000,3.900000,226.543388
0.500000,1.900000,1.492257
1.600000,2.700000,21.714688
3.400000,1.000000,36.316811
4.600000,3.500000,232.666352
0.600000,1.900000,2.148849
2.300000,4.700000,78.109418
2.000000,4.600000,57.805305
1.500000,4.200000,29.688051
0.300000,2.100000,0.593761
2.300000,0.500000,8.309513
4.000000,4.900000,246.300864
2.600000,0.500000,10.618583
4.400000,1.700000,103.396097
4.200000,3.500000,193.961930
1.300000,4.900000,26.015529
2.100000,1.400000,19.396193
1.200000,1.900000,8.595398
2.800000,1.600000,39.408138
1.700000,3.100000,28.145529
2.500000,2.300000,45.160394
1.900000,4.200000,47.632828
2.900000,2.500000,66.051986
3.600000,3.700000,150.645651
3.300000,3.500000,119.741804
0.800000,1.200000,2.412743
4.800000,2.400000,173.717507
2.700000,4.600000,105.350168
0.800000,1.600000,3.216991
1.100000,2.700000,10.263583
3.200000,2.400000,77.207781
4.800000,3.300000,238.861573
3.700000,1.800000,77.415126
4.300000,3.700000,214.925778
0.400000,3.900000,1.960354
3.900000,4.900000,234.139759
0.600000,0.900000,1.017876
0.400000,4.800000,2.412743
0.200000,4.800000,0.603186
2.800000,4.400000,108.372380
4.500000,4.200000,267.192455
3.500000,2.300000,88.514373
1.400000,3.300000,20.319821
2.700000,1.900000,43.514200
3.900000,2.400000,114.680698
2.100000,2.800000,38.792386
3.600000,2.200000,89.573090
3.000000,1.000000,28.274334
3.800000,1.400000,63.510437
3.300000,3.200000,109.478221
4.100000,3.200000,168.992552
1.300000,2.800000,14.866016
4.300000,2.000000,116.176096
3.700000,1.800000,77.415126
2.100000,3.600000,49.875925
2.600000,2.500000,53.092916
2.100000,4.300000,59.574021
2.700000,1.000000,22.902210
2.200000,1.000000,15.205308
3.900000,0.600000,28.670175
4.500000,4.600000,292.639356
1.500000,0.800000,5.654867
2.100000,1.600000,22.167078
4.800000,3.100000,224.385114
3.800000,0.800000,36.291678
3.700000,2.800000,120.423530
1.300000,1.300000,6.902079
1.900000,0.400000,4.536460
3.800000,2.600000,117.947955
4.800000,3.000000,217.146884
1.200000,0.800000,3.619115
4.000000,3.600000,180.955737
1.100000,3.800000,14.445043
1.400000,4.400000,27.093095
4.400000,0.700000,42.574864
4.600000,2.400000,159.542641
3.300000,2.800000,95.793443
1.000000,1.200000,3.769911
